"M_ab","M_ba","D_ab","D_ba","max_accept.x_a","max_accept.x_b","max_accept.e_star_a","max_accept.e_star_b","max_accept.e_hat_a","max_accept.e_hat_b","max_accept.e_a_star","max_accept.npv_a_star","max_accept.npv_b_star","max_accept.npv_a_hat","max_accept.npv_b_hat","max_accept.V_star","max_accept.WTP_A","max_accept.WTA_B","max_accept.accept"
0.4,0.1,0.8,0.1,42.1631578947368,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,1404.61685222095,35937.8912676636,3342.39359838014,1436.89411221312,34500.9971554505,3342.39359838014,NA
0.4,0.1,0.8,0.1,42.1631578947368,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,2449.96989570399,35937.8912676636,4387.74664186318,1450.31111387912,34487.5801537845,4387.74664186318,NA
0.4,0.1,0.8,0.1,42.1631578947368,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,3495.32293918703,35937.8912676636,5433.09968534622,1461.97169101934,34475.9195766443,5433.09968534622,NA
0.4,0.1,0.8,0.1,42.1631578947368,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,4540.67598267007,35937.8912676636,6478.45272882926,1472.07147197306,34465.8197956905,6478.45272882926,NA
0.4,0.1,0.8,0.1,42.1631578947368,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,5586.0290261531,35937.8912676636,7523.80577231229,1480.81081012663,34457.080457537,7523.80577231229,NA
0.4,0.1,0.8,0.1,42.1631578947368,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,6631.38206963614,35937.8912676636,8569.15881579533,1488.52335540143,34449.3679122622,8569.15881579533,NA
0.4,0.1,0.8,0.1,42.1631578947368,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,7676.73511311918,35937.8912676636,9614.51185927837,1495.13270752505,34442.7585601386,9614.51185927837,NA
0.4,0.1,0.8,0.1,42.1631578947368,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,8722.08815660221,35937.8912676636,10659.8649027614,1500.84489945777,34437.0463682058,10659.8649027614,NA
0.4,0.1,0.8,0.1,42.1631578947368,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,9767.44120008525,35937.8912676636,11705.2179462444,1505.73141942794,34432.1598482357,11705.2179462444,NA
0.4,0.1,0.8,0.1,42.1631578947368,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,-686.089234745121,10812.7942435683,35937.8912676636,12750.5709897275,1509.91768631641,34427.9735813472,12750.5709897275,NA
0.4,0.1,0.8,0.1,47.421052631579,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,-1731.44227822816,36983.2443111466,206.334467931031,1434.53719564427,35548.7071155024,206.334467931031,NA
0.4,0.1,0.8,0.1,47.421052631579,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,-686.089234745121,36983.2443111466,1251.68751141407,1455.8570162353,35527.3872949113,1251.68751141407,NA
0.4,0.1,0.8,0.1,47.421052631579,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,359.263808737916,36983.2443111466,2297.04055489711,1473.94807501392,35509.2962361327,2297.04055489711,NA
0.4,0.1,0.8,0.1,47.421052631579,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,1404.61685222095,36983.2443111466,3342.39359838014,1489.47305958154,35493.7712515651,3342.39359838014,NA
0.4,0.1,0.8,0.1,47.421052631579,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,2449.96989570399,36983.2443111466,4387.74664186318,1502.89006124754,35480.3542498991,4387.74664186318,NA
0.4,0.1,0.8,0.1,47.421052631579,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,3495.32293918703,36983.2443111466,5433.09968534622,1514.55063838776,35468.6936727589,5433.09968534622,NA
0.4,0.1,0.8,0.1,47.421052631579,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,4540.67598267007,36983.2443111466,6478.45272882926,1524.65041934148,35458.5938918052,6478.45272882926,NA
0.4,0.1,0.8,0.1,47.421052631579,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,5586.0290261531,36983.2443111466,7523.80577231229,1533.38975749505,35449.8545536516,7523.80577231229,NA
0.4,0.1,0.8,0.1,47.421052631579,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,6631.38206963614,36983.2443111466,8569.15881579533,1541.10230276985,35442.1420083768,8569.15881579533,NA
0.4,0.1,0.8,0.1,47.421052631579,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,7676.73511311918,36983.2443111466,9614.51185927837,1547.71165489348,35435.5326562532,9614.51185927837,NA
0.4,0.1,0.8,0.1,47.421052631579,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,8722.08815660221,36983.2443111466,10659.8649027614,1553.42384682619,35429.8204643205,10659.8649027614,NA
0.4,0.1,0.8,0.1,47.421052631579,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,9767.44120008525,36983.2443111466,11705.2179462444,1558.31036679636,35424.9339443503,11705.2179462444,NA
0.4,0.1,0.8,0.1,47.421052631579,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,359.263808737916,10812.7942435683,36983.2443111466,12750.5709897275,1562.49663368483,35420.7476774618,12750.5709897275,NA
0.4,0.1,0.8,0.1,52.6789473684211,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,-1731.44227822816,38028.5973546297,206.334467931031,1487.11614301269,36541.481211617,206.334467931031,NA
0.4,0.1,0.8,0.1,52.6789473684211,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,-686.089234745121,38028.5973546297,1251.68751141407,1508.43596360372,36520.161391026,1251.68751141407,NA
0.4,0.1,0.8,0.1,52.6789473684211,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,359.263808737916,38028.5973546297,2297.04055489711,1526.52702238234,36502.0703322473,2297.04055489711,NA
0.4,0.1,0.8,0.1,52.6789473684211,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,1404.61685222095,38028.5973546297,3342.39359838014,1542.05200694996,36486.5453476797,3342.39359838014,NA
0.4,0.1,0.8,0.1,52.6789473684211,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,2449.96989570399,38028.5973546297,4387.74664186318,1555.46900861596,36473.1283460137,4387.74664186318,NA
0.4,0.1,0.8,0.1,52.6789473684211,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,3495.32293918703,38028.5973546297,5433.09968534622,1567.12958575618,36461.4677688735,5433.09968534622,NA
0.4,0.1,0.8,0.1,52.6789473684211,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,4540.67598267007,38028.5973546297,6478.45272882926,1577.22936670991,36451.3679879198,6478.45272882926,NA
0.4,0.1,0.8,0.1,52.6789473684211,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,5586.0290261531,38028.5973546297,7523.80577231229,1585.96870486347,36442.6286497662,7523.80577231229,NA
0.4,0.1,0.8,0.1,52.6789473684211,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,6631.38206963614,38028.5973546297,8569.15881579533,1593.68125013827,36434.9161044914,8569.15881579533,NA
0.4,0.1,0.8,0.1,52.6789473684211,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,7676.73511311918,38028.5973546297,9614.51185927837,1600.2906022619,36428.3067523678,9614.51185927837,NA
0.4,0.1,0.8,0.1,52.6789473684211,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,8722.08815660221,38028.5973546297,10659.8649027614,1606.00279419461,36422.5945604351,10659.8649027614,NA
0.4,0.1,0.8,0.1,52.6789473684211,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,9767.44120008525,38028.5973546297,11705.2179462444,1610.88931416478,36417.7080404649,11705.2179462444,NA
0.4,0.1,0.8,0.1,52.6789473684211,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,1404.61685222095,10812.7942435683,38028.5973546297,12750.5709897275,1615.07558105325,36413.5217735764,12750.5709897275,NA
0.4,0.1,0.8,0.1,57.9368421052632,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,-1731.44227822816,39073.9503981127,206.334467931031,1539.69509038112,37534.2553077316,206.334467931031,NA
0.4,0.1,0.8,0.1,57.9368421052632,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,-686.089234745121,39073.9503981127,1251.68751141407,1561.01491097214,37512.9354871406,1251.68751141407,NA
0.4,0.1,0.8,0.1,57.9368421052632,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,359.263808737916,39073.9503981127,2297.04055489711,1579.10596975076,37494.844428362,2297.04055489711,NA
0.4,0.1,0.8,0.1,57.9368421052632,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,1404.61685222095,39073.9503981127,3342.39359838014,1594.63095431839,37479.3194437943,3342.39359838014,NA
0.4,0.1,0.8,0.1,57.9368421052632,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,2449.96989570399,39073.9503981127,4387.74664186318,1608.04795598438,37465.9024421283,4387.74664186318,NA
0.4,0.1,0.8,0.1,57.9368421052632,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,3495.32293918703,39073.9503981127,5433.09968534622,1619.7085331246,37454.2418649881,5433.09968534622,NA
0.4,0.1,0.8,0.1,57.9368421052632,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,4540.67598267007,39073.9503981127,6478.45272882926,1629.80831407833,37444.1420840344,6478.45272882926,NA
0.4,0.1,0.8,0.1,57.9368421052632,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,5586.0290261531,39073.9503981127,7523.80577231229,1638.54765223189,37435.4027458808,7523.80577231229,NA
0.4,0.1,0.8,0.1,57.9368421052632,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,6631.38206963614,39073.9503981127,8569.15881579533,1646.26019750669,37427.690200606,8569.15881579533,NA
0.4,0.1,0.8,0.1,57.9368421052632,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,7676.73511311918,39073.9503981127,9614.51185927837,1652.86954963032,37421.0808484824,9614.51185927837,NA
0.4,0.1,0.8,0.1,57.9368421052632,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,8722.08815660221,39073.9503981127,10659.8649027614,1658.58174156303,37415.3686565497,10659.8649027614,NA
0.4,0.1,0.8,0.1,57.9368421052632,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,9767.44120008525,39073.9503981127,11705.2179462444,1663.46826153321,37410.4821365795,11705.2179462444,NA
0.4,0.1,0.8,0.1,57.9368421052632,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,2449.96989570399,10812.7942435683,39073.9503981127,12750.5709897275,1667.65452842167,37406.295869691,12750.5709897275,NA
0.4,0.1,0.8,0.1,63.1947368421053,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,-1731.44227822816,40119.3034415958,206.334467931031,1592.27403774954,38527.0294038462,206.334467931031,NA
0.4,0.1,0.8,0.1,63.1947368421053,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,-686.089234745121,40119.3034415958,1251.68751141407,1613.59385834056,38505.7095832552,1251.68751141407,NA
0.4,0.1,0.8,0.1,63.1947368421053,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,359.263808737916,40119.3034415958,2297.04055489711,1631.68491711918,38487.6185244766,2297.04055489711,NA
0.4,0.1,0.8,0.1,63.1947368421053,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,1404.61685222095,40119.3034415958,3342.39359838014,1647.20990168681,38472.0935399089,3342.39359838014,NA
0.4,0.1,0.8,0.1,63.1947368421053,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,2449.96989570399,40119.3034415958,4387.74664186318,1660.6269033528,38458.676538243,4387.74664186318,NA
0.4,0.1,0.8,0.1,63.1947368421053,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,3495.32293918703,40119.3034415958,5433.09968534622,1672.28748049302,38447.0159611027,5433.09968534622,NA
0.4,0.1,0.8,0.1,63.1947368421053,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,4540.67598267007,40119.3034415958,6478.45272882926,1682.38726144675,38436.916180149,6478.45272882926,NA
0.4,0.1,0.8,0.1,63.1947368421053,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,5586.0290261531,40119.3034415958,7523.80577231229,1691.12659960031,38428.1768419954,7523.80577231229,NA
0.4,0.1,0.8,0.1,63.1947368421053,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,6631.38206963614,40119.3034415958,8569.15881579533,1698.83914487511,38420.4642967206,8569.15881579533,NA
0.4,0.1,0.8,0.1,63.1947368421053,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,7676.73511311918,40119.3034415958,9614.51185927837,1705.44849699874,38413.854944597,9614.51185927837,NA
0.4,0.1,0.8,0.1,63.1947368421053,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,8722.08815660221,40119.3034415958,10659.8649027614,1711.16068893145,38408.1427526643,10659.8649027614,NA
0.4,0.1,0.8,0.1,63.1947368421053,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,9767.44120008525,40119.3034415958,11705.2179462444,1716.04720890163,38403.2562326941,11705.2179462444,NA
0.4,0.1,0.8,0.1,63.1947368421053,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,3495.32293918703,10812.7942435683,40119.3034415958,12750.5709897275,1720.23347579009,38399.0699658057,12750.5709897275,NA
0.4,0.1,0.8,0.1,68.4526315789474,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,-1731.44227822816,41164.6564850788,206.334467931031,1644.85298511796,39519.8034999608,206.334467931031,NA
0.4,0.1,0.8,0.1,68.4526315789474,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,-686.089234745121,41164.6564850788,1251.68751141407,1666.17280570898,39498.4836793698,1251.68751141407,NA
0.4,0.1,0.8,0.1,68.4526315789474,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,359.263808737916,41164.6564850788,2297.04055489711,1684.2638644876,39480.3926205912,2297.04055489711,NA
0.4,0.1,0.8,0.1,68.4526315789474,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,1404.61685222095,41164.6564850788,3342.39359838014,1699.78884905523,39464.8676360236,3342.39359838014,NA
0.4,0.1,0.8,0.1,68.4526315789474,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,2449.96989570399,41164.6564850788,4387.74664186318,1713.20585072122,39451.4506343576,4387.74664186318,NA
0.4,0.1,0.8,0.1,68.4526315789474,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,3495.32293918703,41164.6564850788,5433.09968534622,1724.86642786144,39439.7900572173,5433.09968534622,NA
0.4,0.1,0.8,0.1,68.4526315789474,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,4540.67598267007,41164.6564850788,6478.45272882926,1734.96620881517,39429.6902762636,6478.45272882926,NA
0.4,0.1,0.8,0.1,68.4526315789474,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,5586.0290261531,41164.6564850788,7523.80577231229,1743.70554696873,39420.9509381101,7523.80577231229,NA
0.4,0.1,0.8,0.1,68.4526315789474,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,6631.38206963614,41164.6564850788,8569.15881579533,1751.41809224353,39413.2383928353,8569.15881579533,NA
0.4,0.1,0.8,0.1,68.4526315789474,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,7676.73511311918,41164.6564850788,9614.51185927837,1758.02744436716,39406.6290407116,9614.51185927837,NA
0.4,0.1,0.8,0.1,68.4526315789474,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,8722.08815660221,41164.6564850788,10659.8649027614,1763.73963629987,39400.9168487789,10659.8649027614,NA
0.4,0.1,0.8,0.1,68.4526315789474,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,9767.44120008525,41164.6564850788,11705.2179462444,1768.62615627005,39396.0303288087,11705.2179462444,NA
0.4,0.1,0.8,0.1,68.4526315789474,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,4540.67598267007,10812.7942435683,41164.6564850788,12750.5709897275,1772.81242315851,39391.8440619203,12750.5709897275,NA
0.4,0.1,0.8,0.1,73.7105263157895,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,-1731.44227822816,42210.0095285618,206.334467931031,1697.43193248638,40512.5775960754,206.334467931031,NA
0.4,0.1,0.8,0.1,73.7105263157895,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,-686.089234745121,42210.0095285618,1251.68751141407,1718.75175307741,40491.2577754844,1251.68751141407,NA
0.4,0.1,0.8,0.1,73.7105263157895,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,359.263808737916,42210.0095285618,2297.04055489711,1736.84281185602,40473.1667167058,2297.04055489711,NA
0.4,0.1,0.8,0.1,73.7105263157895,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,1404.61685222095,42210.0095285618,3342.39359838014,1752.36779642365,40457.6417321382,3342.39359838014,NA
0.4,0.1,0.8,0.1,73.7105263157895,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,2449.96989570399,42210.0095285618,4387.74664186318,1765.78479808964,40444.2247304722,4387.74664186318,NA
0.4,0.1,0.8,0.1,73.7105263157895,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,3495.32293918703,42210.0095285618,5433.09968534622,1777.44537522987,40432.564153332,5433.09968534622,NA
0.4,0.1,0.8,0.1,73.7105263157895,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,4540.67598267007,42210.0095285618,6478.45272882926,1787.54515618359,40422.4643723782,6478.45272882926,NA
0.4,0.1,0.8,0.1,73.7105263157895,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,5586.0290261531,42210.0095285618,7523.80577231229,1796.28449433715,40413.7250342247,7523.80577231229,NA
0.4,0.1,0.8,0.1,73.7105263157895,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,6631.38206963614,42210.0095285618,8569.15881579533,1803.99703961195,40406.0124889499,8569.15881579533,NA
0.4,0.1,0.8,0.1,73.7105263157895,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,7676.73511311918,42210.0095285618,9614.51185927837,1810.60639173558,40399.4031368262,9614.51185927837,NA
0.4,0.1,0.8,0.1,73.7105263157895,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,8722.08815660221,42210.0095285618,10659.8649027614,1816.3185836683,40393.6909448935,10659.8649027614,NA
0.4,0.1,0.8,0.1,73.7105263157895,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,9767.44120008525,42210.0095285618,11705.2179462444,1821.20510363847,40388.8044249234,11705.2179462444,NA
0.4,0.1,0.8,0.1,73.7105263157895,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,5586.0290261531,10812.7942435683,42210.0095285618,12750.5709897275,1825.39137052693,40384.6181580349,12750.5709897275,NA
0.4,0.1,0.8,0.1,78.9684210526316,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,-1731.44227822816,43255.3625720449,206.334467931031,1750.0108798548,41505.3516921901,206.334467931031,NA
0.4,0.1,0.8,0.1,78.9684210526316,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,-686.089234745121,43255.3625720449,1251.68751141407,1771.33070044583,41484.031871599,1251.68751141407,NA
0.4,0.1,0.8,0.1,78.9684210526316,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,359.263808737916,43255.3625720449,2297.04055489711,1789.42175922444,41465.9408128204,2297.04055489711,NA
0.4,0.1,0.8,0.1,78.9684210526316,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,1404.61685222095,43255.3625720449,3342.39359838014,1804.94674379207,41450.4158282528,3342.39359838014,NA
0.4,0.1,0.8,0.1,78.9684210526316,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,2449.96989570399,43255.3625720449,4387.74664186318,1818.36374545806,41436.9988265868,4387.74664186318,NA
0.4,0.1,0.8,0.1,78.9684210526316,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,3495.32293918703,43255.3625720449,5433.09968534622,1830.02432259829,41425.3382494466,5433.09968534622,NA
0.4,0.1,0.8,0.1,78.9684210526316,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,4540.67598267007,43255.3625720449,6478.45272882926,1840.12410355201,41415.2384684929,6478.45272882926,NA
0.4,0.1,0.8,0.1,78.9684210526316,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,5586.0290261531,43255.3625720449,7523.80577231229,1848.86344170557,41406.4991303393,7523.80577231229,NA
0.4,0.1,0.8,0.1,78.9684210526316,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,6631.38206963614,43255.3625720449,8569.15881579533,1856.57598698037,41398.7865850645,8569.15881579533,NA
0.4,0.1,0.8,0.1,78.9684210526316,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,7676.73511311918,43255.3625720449,9614.51185927837,1863.185339104,41392.1772329409,9614.51185927837,NA
0.4,0.1,0.8,0.1,78.9684210526316,89.4842105263158,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,8722.08815660221,43255.3625720449,10659.8649027614,1868.89753103672,41386.4650410081,10659.8649027614,NA
0.4,0.1,0.8,0.1,78.9684210526316,94.7421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,9767.44120008525,43255.3625720449,11705.2179462444,1873.78405100689,41381.578521038,11705.2179462444,NA
0.4,0.1,0.8,0.1,78.9684210526316,100,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,6631.38206963614,10812.7942435683,43255.3625720449,12750.5709897275,1877.97031789536,41377.3922541495,12750.5709897275,NA
0.4,0.1,0.8,0.1,84.2263157894737,36.9052631578947,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,-1731.44227822816,44300.7156155279,206.334467931031,1802.58982722322,42498.1257883047,206.334467931031,NA
0.4,0.1,0.8,0.1,84.2263157894737,42.1631578947368,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,-686.089234745121,44300.7156155279,1251.68751141407,1823.90964781425,42476.8059677136,1251.68751141407,NA
0.4,0.1,0.8,0.1,84.2263157894737,47.421052631579,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,359.263808737916,44300.7156155279,2297.04055489711,1842.00070659287,42458.714908935,2297.04055489711,NA
0.4,0.1,0.8,0.1,84.2263157894737,52.6789473684211,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,1404.61685222095,44300.7156155279,3342.39359838014,1857.52569116049,42443.1899243674,3342.39359838014,NA
0.4,0.1,0.8,0.1,84.2263157894737,57.9368421052632,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,2449.96989570399,44300.7156155279,4387.74664186318,1870.94269282649,42429.7729227014,4387.74664186318,NA
0.4,0.1,0.8,0.1,84.2263157894737,63.1947368421053,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,3495.32293918703,44300.7156155279,5433.09968534622,1882.60326996671,42418.1123455612,5433.09968534622,NA
0.4,0.1,0.8,0.1,84.2263157894737,68.4526315789474,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,4540.67598267007,44300.7156155279,6478.45272882926,1892.70305092043,42408.0125646075,6478.45272882926,NA
0.4,0.1,0.8,0.1,84.2263157894737,73.7105263157895,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,5586.0290261531,44300.7156155279,7523.80577231229,1901.44238907399,42399.2732264539,7523.80577231229,NA
0.4,0.1,0.8,0.1,84.2263157894737,78.9684210526316,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,6631.38206963614,44300.7156155279,8569.15881579533,1909.1549343488,42391.5606811791,8569.15881579533,NA
0.4,0.1,0.8,0.1,84.2263157894737,84.2263157894737,45.6140350877193,45.6140350877193,-138.59649122807,35.8674463937622,0,7676.73511311918,7676.73511311918,44300.7156155279,9614.51185927837,1915.76428647242,42384.9513290555,9614.51185927837,NA
